3.561790000000000000e+05,1.695600000000000000e+04,4.781000000000000000e+03,1.704000000000000000e+03,7.750000000000000000e+02,3.540000000000000000e+02,2.240000000000000000e+02,1.590000000000000000e+02,1.210000000000000000e+02,7.700000000000000000e+01,6.700000000000000000e+01,4.400000000000000000e+01,4.500000000000000000e+01,3.500000000000000000e+01,3.200000000000000000e+01,1.900000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,1.400000000000000000e+01,1.700000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00
4.186000000000000000e+03,3.835000000000000000e+03,2.751000000000000000e+03,1.171000000000000000e+03,3.690000000000000000e+02,1.400000000000000000e+02,6.800000000000000000e+01,2.800000000000000000e+01,2.200000000000000000e+01,2.700000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.458000000000000000e+03,2.179000000000000000e+03,3.528000000000000000e+03,2.492000000000000000e+03,1.043000000000000000e+03,4.050000000000000000e+02,1.600000000000000000e+02,7.400000000000000000e+01,4.700000000000000000e+01,2.100000000000000000e+01,1.500000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
5.630000000000000000e+02,9.230000000000000000e+02,2.015000000000000000e+03,2.872000000000000000e+03,1.783000000000000000e+03,7.470000000000000000e+02,3.490000000000000000e+02,1.540000000000000000e+02,7.400000000000000000e+01,4.100000000000000000e+01,2.500000000000000000e+01,1.700000000000000000e+01,1.600000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.220000000000000000e+02,4.150000000000000000e+02,9.000000000000000000e+02,1.822000000000000000e+03,2.040000000000000000e+03,1.206000000000000000e+03,6.780000000000000000e+02,3.030000000000000000e+02,1.500000000000000000e+02,8.000000000000000000e+01,4.400000000000000000e+01,2.800000000000000000e+01,2.300000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+02,2.060000000000000000e+02,4.480000000000000000e+02,9.540000000000000000e+02,1.352000000000000000e+03,1.368000000000000000e+03,9.330000000000000000e+02,4.710000000000000000e+02,2.680000000000000000e+02,1.300000000000000000e+02,7.000000000000000000e+01,4.400000000000000000e+01,3.600000000000000000e+01,1.500000000000000000e+01,1.200000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000000e+01,1.080000000000000000e+02,2.230000000000000000e+02,4.560000000000000000e+02,7.570000000000000000e+02,9.970000000000000000e+02,1.001000000000000000e+03,6.800000000000000000e+02,3.970000000000000000e+02,2.350000000000000000e+02,1.120000000000000000e+02,8.400000000000000000e+01,4.500000000000000000e+01,3.500000000000000000e+01,1.700000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+01,3.900000000000000000e+01,1.010000000000000000e+02,2.490000000000000000e+02,4.420000000000000000e+02,6.530000000000000000e+02,7.300000000000000000e+02,6.960000000000000000e+02,5.190000000000000000e+02,3.290000000000000000e+02,1.720000000000000000e+02,1.080000000000000000e+02,8.200000000000000000e+01,4.300000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,1.400000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+01,2.600000000000000000e+01,5.900000000000000000e+01,1.220000000000000000e+02,2.410000000000000000e+02,3.470000000000000000e+02,4.820000000000000000e+02,5.850000000000000000e+02,5.820000000000000000e+02,4.120000000000000000e+02,2.770000000000000000e+02,1.660000000000000000e+02,9.800000000000000000e+01,6.600000000000000000e+01,3.500000000000000000e+01,2.900000000000000000e+01,2.300000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.400000000000000000e+01,1.600000000000000000e+01,4.300000000000000000e+01,8.500000000000000000e+01,1.280000000000000000e+02,2.210000000000000000e+02,3.150000000000000000e+02,3.630000000000000000e+02,4.910000000000000000e+02,4.440000000000000000e+02,3.280000000000000000e+02,2.050000000000000000e+02,1.580000000000000000e+02,7.700000000000000000e+01,6.200000000000000000e+01,4.000000000000000000e+01,1.500000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
